source,domain,item,prior_weight,horizon,control,graph_mean,control_mean,S_graph,graph_prior_loss_mean,D_dX_norm_true,D_dX_norm_control,gap_D_dX_norm_control_minus_true,D_X_norm_true,D_X_norm_control,gap_D_X_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,gap_R_low_X_2_true_minus_control,gap_R_low_X_4_true_minus_control,gap_R_low_X_8_true_minus_control,gap_trace_control_minus_true,gap_frobenius_control_minus_true,gap_lambda_max_control_minus_true,gap_spectral_gap_control_minus_true
cycle2_rmd17_multimolecule,rMD17,naphthalene,0.1,16,permuted_graph,0.0073763292748481035,0.007963142587363513,0.0005868133125154096,0.06399587993682535,4.321752000922035,5.8883042142149,1.5665522132928649,3.1317237879065467,5.883892448937304,2.752168661030757,0.06638181167449364,0.3769680758971009,,0.5884093116553073,0.7684413685509917,,0.007298443393494836,0.0016410236777453235,0.00013273072374886397,0.0002320935595210294
cycle2_rmd17_multimolecule,rMD17,naphthalene,0.1,32,permuted_graph,0.021017954995234806,0.022249207379192937,0.0012312523839581313,0.06399587993682535,4.321752000922035,5.8883042142149,1.5665522132928649,3.1317237879065467,5.883892448937304,2.752168661030757,0.06638181167449364,0.3769680758971009,,0.5884093116553073,0.7684413685509917,,0.007298443393494836,0.0016410236777453235,0.00013273072374886397,0.0002320935595210294
cycle2_rmd17_multimolecule,rMD17,naphthalene,0.1,16,random_graph,0.0073763292748481035,0.008044397309681194,0.0006680680348330904,0.06399587993682535,4.321752000922035,5.863021349746034,1.5412693488239988,3.1317237879065467,5.8931238886076605,2.7614001007011137,0.06135690821655461,0.36266821998185966,,0.5885773027554296,0.7716580434739497,,0.007298443393494836,-0.42895668743178206,-0.8664268809007023,1.4853373587081191
cycle2_rmd17_multimolecule,rMD17,naphthalene,0.1,32,random_graph,0.021017954995234806,0.02335271961055696,0.002334764615322154,0.06399587993682535,4.321752000922035,5.863021349746034,1.5412693488239988,3.1317237879065467,5.8931238886076605,2.7614001007011137,0.06135690821655461,0.36266821998185966,,0.5885773027554296,0.7716580434739497,,0.007298443393494836,-0.42895668743178206,-0.8664268809007023,1.4853373587081191
cycle2_rmd17_multimolecule,rMD17,toluene,0.1,16,permuted_graph,0.008906349814626284,0.00928676528726808,0.00038041547264179576,0.04918372653924894,4.330370104924926,5.66655940314863,1.3361892982237045,3.4881651429065084,5.64634827000778,2.158183127101272,-0.05625230930683244,,,0.5609850710844,,,0.008443310884999278,0.002221602276140544,0.00046721473907584965,0.0004364650341872611
cycle2_rmd17_multimolecule,rMD17,toluene,0.1,32,permuted_graph,0.03231223128710149,0.028806380319616035,-0.0035058509674854577,0.04918372653924894,4.330370104924926,5.66655940314863,1.3361892982237045,3.4881651429065084,5.64634827000778,2.158183127101272,-0.05625230930683244,,,0.5609850710844,,,0.008443310884999278,0.002221602276140544,0.00046721473907584965,0.0004364650341872611
cycle2_rmd17_multimolecule,rMD17,toluene,0.1,16,random_graph,0.008906349814626284,0.009191933430783035,0.00028558361615675133,0.04918372653924894,4.330370104924926,5.645252755677958,1.3148826507530318,3.4881651429065084,5.640756397840074,2.152591254933566,-0.04819618696802513,,,0.5649632372244754,,,0.008443310884999278,-0.360657803094778,-1.0906437753052165,1.3439982994851092
cycle2_rmd17_multimolecule,rMD17,toluene,0.1,32,random_graph,0.03231223128710149,0.029294925108034577,-0.003017306179066915,0.04918372653924894,4.330370104924926,5.645252755677958,1.3148826507530318,3.4881651429065084,5.640756397840074,2.152591254933566,-0.04819618696802513,,,0.5649632372244754,,,0.008443310884999278,-0.360657803094778,-1.0906437753052165,1.3439982994851092
cycle3_ho_networks,HO,lattice,0.1,16,permuted_graph,0.005634264801240837,0.006634474569000304,0.0010002097677594673,0.020892648089728832,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle3_ho_networks,HO,lattice,0.1,32,permuted_graph,0.01690660595583419,0.019773065974004567,0.002866460018170376,0.020892648089728832,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
